,Year,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeScorers,AwayScorers,ExtraTime,Penalty,HomePenaltyScore,AwayPenaltyScore,Stadium,Location,Attendance,Referee
565,1998,27 June 1998,21:00 CET (UTC+1),Brazil,Chile,4,1,"César Sampaio  11', 26'Ronaldo  45+3' (pen.), 72'",Salas  70',0,0,0,0,Parc des Princes, Paris,"45,500",Marc Batta (France)
566,1998,28 June 1998,16:30 CET (UTC+1),France,Paraguay,1,0,Blanc  114' ,,1,0,0,0,Stade Félix-Bollaert, Lens,"31,800",Ali Bujsaim (United Arab Emirates)
567,1998,28 June 1998,21:00 CET (UTC+1),Nigeria,Denmark,1,4,Babangida  77',Møller  3'B. Laudrup  12'Sand  58'Helveg  76',0,0,0,0,Stade de France, Saint-Denis,"77,000",Urs Meier (Switzerland)
568,1998,29 June 1998,16:30 CET (UTC+1),Germany,Mexico,2,1,Klinsmann  74'Bierhoff  86',Hernández  47',0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Vítor Melo Pereira (Portugal)
569,1998,29 June 1998,21:00 CET (UTC+1),Netherlands,FR Yugoslavia,2,1,Bergkamp  38'Davids  90+2',Komljenović  48',0,0,0,0,Stade de Toulouse, Toulouse,"33,500",José María García-Aranda (Spain)
570,1998,30 June 1998,16:30 CET (UTC+1),Romania,Croatia,0,1,,Šuker  45+2' (pen.),0,0,0,0,Parc Lescure, Bordeaux,"31,800",Javier Castrilli (Argentina)
571,1998,30 June 1998,21:00 CET (UTC+1),Argentina,England,2,2,Batistuta  5' (pen.)Zanetti  45+1',Shearer  9' (pen.)Owen  16',1,1,4,3,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Kim Milton Nielsen (Denmark)
572,1998,3 July 1998,16:30 CET (UTC+1),Italy,France,0,0,,,1,1,3,4,Stade de France, Saint-Denis,"77,000",Hugh Dallas (Scotland)
573,1998,3 July 1998,21:00 CET (UTC+1),Brazil,Denmark,3,2,"Bebeto  10'Rivaldo  25', 59'",M. Jørgensen  2'B. Laudrup  50',0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",Gamal Al-Ghandour (Egypt)
574,1998,4 July 1998,16:30 CET (UTC+1),Netherlands,Argentina,2,1,Kluivert  12'Bergkamp  90',López  17',0,0,0,0,Stade Vélodrome, Marseille,"55,000",Arturo Brizio Carter (Mexico)
575,1998,4 July 1998,21:00 CET (UTC+1),Germany,Croatia,0,3,,Jarni  45+3'Vlaović  80'Šuker  85',0,0,0,0,Stade de Gerland, Lyon,"39,100",Rune Pedersen (Norway)
576,1998,7 July 1998,21:00 CET (UTC+1),Brazil,Netherlands,1,1,Ronaldo  46',Kluivert  87',1,1,4,2,Stade Vélodrome, Marseille,"54,000",Ali Bujsaim (United Arab Emirates)
577,1998,8 July 1998,21:00 CET (UTC+1),France,Croatia,2,1,"Thuram  47', 70'",Šuker  46',0,0,0,0,Stade de France, Saint-Denis,"76,000",José María García-Aranda (Spain)
578,1998,11 July 1998,21:00 CET (UTC+1),Netherlands,Croatia,1,2,Zenden  22',Prosinečki  14'Šuker  36',0,0,0,0,Parc des Princes, Paris,"45,500",Epifanio González (Paraguay)
579,1998,12 July 1998,21:00 CEST (UTC+2),Brazil,France,0,3,,"Zidane  27', 45+1'Petit  90+3'",0,0,0,0,Stade de France, Saint-Denis,"75,000",Said Belqola (Morocco)
580,2002,31 May 2002,20:30 KST (UTC+9),France,Senegal,0,1,,Bouba Diop  30',0,0,0,0,Seoul World Cup Stadium, Seoul,"62,561",Ali Bujsaim (United Arab Emirates)
581,2002,1 June 2002,18:00 KST (UTC+9),Uruguay,Denmark,1,2,Rodríguez  47',"Tomasson  45', 83'",0,0,0,0,Munsu Cup Stadium, Ulsan,"30,157",Saad Mane (Kuwait)
582,2002,6 June 2002,15:30 KST (UTC+9),Denmark,Senegal,1,1,Tomasson  16' (pen.),Diao  52',0,0,0,0,Daegu World Cup Stadium, Daegu,"43,500",Carlos Batres (Guatemala)
583,2002,6 June 2002,20:30 KST (UTC+9),France,Uruguay,0,0,,,0,0,0,0,Busan Asiad Main Stadium, Busan,"38,289",Felipe Ramos (Mexico)
584,2002,11 June 2002,15:30 KST (UTC+9),Denmark,France,2,0,Rommedahl  22'Tomasson  67',,0,0,0,0,Incheon Munhak Stadium, Incheon,"48,100",Vítor Melo Pereira (Portugal)
585,2002,11 June 2002,15:30 KST (UTC+9),Senegal,Uruguay,3,3,"Fadiga  20' (pen.)Bouba Diop  26', 38'",Morales  46'Forlán  69'Recoba  88' (pen.),0,0,0,0,Suwon World Cup Stadium, Suwon,"33,681",Jan Wegereef (Netherlands)
586,2002,2 June 2002,16:30 KST (UTC+9),Paraguay,South Africa,2,2,Santa Cruz  39'Arce  55',T. Mokoena  63'Fortune  90+1' (pen.),0,0,0,0,Busan Asiad Main Stadium, Busan,"25,186",Ľuboš Micheľ (Slovakia)
587,2002,2 June 2002,20:30 KST (UTC+9),Spain,Slovenia,3,1,Raúl  44'Valerón  74'Hierro  87' (pen.),Cimirotič  82',0,0,0,0,Gwangju World Cup Stadium, Gwangju,"28,598",Mohamed Guezzaz (Morocco)
588,2002,7 June 2002,18:00 KST (UTC+9),Spain,Paraguay,3,1,"Morientes  53', 69'Hierro  83' (pen.)",Puyol  10' (o.g.),0,0,0,0,Jeonju World Cup Stadium, Jeonju,"24,000",Gamal Al-Ghandour (Egypt)
589,2002,8 June 2002,15:30 KST (UTC+9),South Africa,Slovenia,1,0,Nomvethe  4',,0,0,0,0,Daegu World Cup Stadium, Daegu,"47,226",Ángel Sánchez (Argentina)
590,2002,12 June 2002,20:30 KST (UTC+9),South Africa,Spain,2,3,McCarthy  31'Radebe  53',"Raúl  4', 56'Mendieta  45+1'",0,0,0,0,Daejeon World Cup Stadium, Daejeon,"31,024",Saad Mane (Kuwait)
591,2002,12 June 2002,20:30 KST (UTC+9),Slovenia,Paraguay,1,3,Ačimovič  45+1',"Cuevas  65', 84'Campos  73'",0,0,0,0,Jeju World Cup Stadium, Seogwipo,"30,176",Felipe Ramos (Mexico)
592,2002,3 June 2002,18:00 KST (UTC+9),Brazil,Turkey,2,1,Ronaldo  50'Rivaldo  87' (pen.),Hasan Şaş  45+2',0,0,0,0,Munsu Football Stadium, Ulsan,"33,842",Kim Young-joo (South Korea)
593,2002,4 June 2002,15:30 KST (UTC+9),China,Costa Rica,0,2,,Gómez  61'Wright  65',0,0,0,0,Gwangju World Cup Stadium, Gwangju,"27,217",Kyros Vassaras (Greece)
594,2002,8 June 2002,20:30 KST (UTC+9),Brazil,China,4,0,Roberto Carlos  15'Rivaldo  32'Ronaldinho  45' (pen.)Ronaldo  55',,0,0,0,0,Jeju World Cup Stadium, Seogwipo,"36,750",Anders Frisk (Sweden)
595,2002,9 June 2002,18:00 KST (UTC+9),Costa Rica,Turkey,1,1,Parks  86',Emre B.  56',0,0,0,0,Incheon Munhak Stadium, Incheon,"42,299",Coffi Codjia (Benin)
596,2002,13 June 2002,15:30 KST (UTC+9),Costa Rica,Brazil,2,5,Wanchope  39'Gómez  56',"Ronaldo  10', 13'Edmílson  38'Rivaldo  62'Júnior  64'",0,0,0,0,Suwon World Cup Stadium, Suwon,"38,524",Gamal Al-Ghandour (Egypt)
597,2002,13 June 2002,15:30 KST (UTC+9),Turkey,China,3,0,Hasan Şaş  6'Bülent  9'Davala  85',,0,0,0,0,Seoul World Cup Stadium, Seoul,"43,605",Óscar Ruiz (Colombia)
598,2002,4 June 2002,20:30 KST (UTC+9),South Korea,Poland,2,0,Hwang Sun-hong  26'Yoo Sang-chul  53',,0,0,0,0,Busan Asiad Main Stadium, Busan,"48,760",Óscar Ruiz (Colombia)
599,2002,5 June 2002,18:00 KST (UTC+9),United States,Portugal,3,2,O'Brien  4'J. Costa  29' (o.g.)McBride  36',Beto  39'Agoos  71' (o.g.),0,0,0,0,Suwon World Cup Stadium, Suwon,"37,306",Byron Moreno (Ecuador)
600,2002,10 June 2002,15:30 KST (UTC+9),South Korea,United States,1,1,Ahn Jung-hwan  78',Mathis  24',0,0,0,0,Daegu World Cup Stadium, Daegu,"60,778",Urs Meier (Switzerland)
601,2002,10 June 2002,20:30 KST (UTC+9),Portugal,Poland,4,0,"Pauleta  14', 65', 77'Rui Costa  88'",,0,0,0,0,Jeonju World Cup Stadium, Jeonju,"31,000",Hugh Dallas (Scotland)
602,2002,14 June 2002,20:30 KST (UTC+9),Portugal,South Korea,0,1,,Park Ji-sung  70',0,0,0,0,Incheon Munhak Stadium, Incheon,"50,239",Ángel Sánchez (Argentina)
603,2002,14 June 2002,20:30 KST (UTC+9),Poland,United States,3,1,Olisadebe  3'Kryszałowicz  5'Żewłakow  66',Donovan  83',0,0,0,0,Daejeon World Cup Stadium, Daejeon,"26,482",Lu Jun (China)
604,2002,1 June 2002,15:30 JST (UTC+9),Republic of Ireland,Cameroon,1,1,Holland  52',M'Boma  39',0,0,0,0,Niigata Stadium, Niigata,"33,679",Toru Kamikawa (Japan)
605,2002,1 June 2002,20:30 JST (UTC+9),Germany,Saudi Arabia,8,0,"Klose  20', 25', 70'Ballack  40'Jancker  45+1'Linke  73'Bierhoff  84'Schneider  90+1'",,0,0,0,0,Sapporo Dome, Sapporo,"32,218",Ubaldo Aquino (Paraguay)
606,2002,5 June 2002,20:30 JST (UTC+9),Germany,Republic of Ireland,1,1,Klose  19',Robbie Keane  90+2',0,0,0,0,Kashima Soccer Stadium, Ibaraki,"35,854",Kim Milton Nielsen (Denmark)
607,2002,6 June 2002,18:00 JST (UTC+9),Cameroon,Saudi Arabia,1,0,Eto'o  66',,0,0,0,0,Saitama Stadium, Saitama,"52,328",Terje Hauge (Norway)
608,2002,11 June 2002,20:30 JST (UTC+9),Cameroon,Germany,0,2,,Bode  50'Klose  79',0,0,0,0,Ecopa Stadium, Shizuoka,"47,085",Antonio López Nieto (Spain)
609,2002,11 June 2002,20:30 JST (UTC+9),Saudi Arabia,Republic of Ireland,0,3,,Robbie Keane  7'Breen  61'Duff  87',0,0,0,0,International Stadium Yokohama, Yokohama,"65,320",Falla N'Doye (Senegal)
610,2002,2 June 2002,14:30 JST (UTC+9),Argentina,Nigeria,1,0,Batistuta  63',,0,0,0,0,Kashima Soccer Stadium, Ibaraki,"34,050",Gilles Veissière (France)
611,2002,2 June 2002,18:30 JST (UTC+9),England,Sweden,1,1,Campbell  24',Alexandersson  59',0,0,0,0,Saitama Stadium, Saitama,"52,721",Carlos Simon (Brazil)
612,2002,7 June 2002,15:30 JST (UTC+9),Sweden,Nigeria,2,1,"Larsson  35', 63' (pen.)",Aghahowa  27',0,0,0,0,Wing Stadium, Kobe,"36,194",René Ortubé (Bolivia)
613,2002,7 June 2002,20:30 JST (UTC+9),Argentina,England,0,1,,Beckham  44' (pen.),0,0,0,0,Sapporo Dome, Sapporo,"35,927",Pierluigi Collina (Italy)
614,2002,12 June 2002,15:30 JST (UTC+9),Sweden,Argentina,1,1,A. Svensson  59',Crespo  88',0,0,0,0,Miyagi Stadium, Miyagi,"45,777",Ali Bujsaim (United Arab Emirates)
615,2002,12 June 2002,15:30 JST (UTC+9),Nigeria,England,0,0,,,0,0,0,0,Nagai Stadium, Osaka,"44,864",Brian Hall (United States)
616,2002,3 June 2002,15:30 JST (UTC+9),Croatia,Mexico,0,1,,Blanco  60' (pen.),0,0,0,0,Niigata Big Swan Stadium, Niigata,"32,239",Lu Jun (China)
617,2002,3 June 2002,20:30 JST (UTC+9),Italy,Ecuador,2,0,"Vieri  7', 27'",,0,0,0,0,Sapporo Dome, Sapporo,"31,081",Brian Hall (United States)
618,2002,8 June 2002,18:00 JST (UTC+9),Italy,Croatia,1,2,Vieri  55',Olić  73'Rapaić  76',0,0,0,0,Kashima Soccer Stadium, Ibaraki,"36,472",Graham Poll (England)
619,2002,9 June 2002,15:30 JST (UTC+9),Mexico,Ecuador,2,1,Borgetti  28'Torrado  57',Delgado  5',0,0,0,0,Miyagi Stadium, Miyagi,"45,610",Mourad Daami (Tunisia)
620,2002,13 June 2002,20:30 JST (UTC+9),Mexico,Italy,1,1,Borgetti  34',Del Piero  85',0,0,0,0,Ōita Big Eye Stadium, Ōita,"39,291",Carlos Simon (Brazil)
621,2002,13 June 2002,20:30 JST (UTC+9),Ecuador,Croatia,1,0,Méndez  48',,0,0,0,0,International Stadium Yokohama, Yokohama,"65,862",William Mattus (Costa Rica)
622,2002,4 June 2002,18:00 JST (UTC+9),Japan,Belgium,2,2,Suzuki  59'Inamoto  67',Wilmots  57'Van Der Heyden  75',0,0,0,0,Saitama Stadium, Saitama,"55,256",William Mattus (Costa Rica)
623,2002,5 June 2002,15:30 JST (UTC+9),Russia,Tunisia,2,0,Titov  59'Karpin  64' (pen.),,0,0,0,0,Kobe Wing Stadium, Kobe,"30,957",Peter Prendergast (Jamaica)
624,2002,9 June 2002,20:30 JST (UTC+9),Japan,Russia,1,0,Inamoto  51',,0,0,0,0,International Stadium Yokohama, Yokohama,"66,108",Markus Merk (Germany)
625,2002,10 June 2002,18:00 JST (UTC+9),Tunisia,Belgium,1,1,Bouzaiene  17',Wilmots  13',0,0,0,0,Ōita Big Eye Stadium, Ōita,"39,700",Mark Shield (Australia)
626,2002,14 June 2002,15:30 JST (UTC+9),Tunisia,Japan,0,2,,Morishima  48'H. Nakata  75',0,0,0,0,Nagai Stadium, Osaka,"45,213",Gilles Veissière (France)
627,2002,14 June 2002,15:30 JST (UTC+9),Belgium,Russia,3,2,Walem  7'Sonck  78'Wilmots  82',Beschastnykh  52'Sychev  88',0,0,0,0,Shizuoka Ecopa Stadium, Fukuroi,"46,640",Kim Milton Nielsen (Denmark)
628,2002,15 June 2002,15:30,Germany,Paraguay,1,0,Neuville  88',,0,0,0,0,Jeju World Cup Stadium, Seogwipo,"25,176",Carlos Alberto Batres (Guatemala)
629,2002,15 June 2002,20:30,Denmark,England,0,3,,Ferdinand  5'Owen  22'Heskey  44',0,0,0,0,Big Swan Stadium, Niigata,"40,582",Markus Merk (Germany)
630,2002,16 June 2002,15:30,Sweden,Senegal,1,2,Larsson  11',"Camara  37',  104' ",1,0,0,0,Big Eye Stadium, Ōita,"39,747",Ubaldo Aquino (Paraguay)
631,2002,16 June 2002,20:30,Spain,Republic of Ireland,1,1,Morientes  8',Robbie Keane  90' (pen.),1,1,3,2,Suwon World Cup Stadium, Suwon,"38,926",Anders Frisk (Sweden)
632,2002,17 June 2002,15:30,Mexico,United States,0,2,,McBride  8'Donovan  65',0,0,0,0,Jeonju World Cup Stadium, Jeonju,"36,380",Vítor Melo Pereira (Portugal)
633,2002,17 June 2002,20:30,Brazil,Belgium,2,0,Rivaldo  67'Ronaldo  87',,0,0,0,0,Kobe Wing Stadium, Kobe,"40,440",Peter Prendergast (Jamaica)
634,2002,18 June 2002,15:30,Japan,Turkey,0,1,,Ümit Davala  12',0,0,0,0,Miyagi Stadium, Rifu,"45,666",Pierluigi Collina (Italy)
635,2002,18 June 2002,20:30,South Korea,Italy,2,1,Seol Ki-Hyeon  88'Ahn Jung-Hwan  117' ,Vieri  18',1,0,0,0,Daejeon World Cup Stadium, Daejeon,"38,588",Byron Moreno (Ecuador)
636,2002,21 June 2002,15:30,England,Brazil,1,2,Owen  23',Rivaldo  45+2'Ronaldinho  50',0,0,0,0,Stadium Ecopa, Shizuoka,"47,436",Felipe Ramos (Mexico)
637,2002,21 June 2002,20:30,Germany,United States,1,0,Ballack  39',,0,0,0,0,Munsu Cup Stadium, Ulsan,"37,337",Hugh Dallas (Scotland)
638,2002,22 June 2002,15:30,Spain,South Korea,0,0,,,1,1,3,5,Gwangju World Cup Stadium, Gwangju,"42,114",Gamal Al-Ghandour (Egypt)
639,2002,22 June 2002,20:30,Senegal,Turkey,0,1,,İlhan  94' ,1,0,0,0,Nagai Stadium, Osaka,"44,233",Óscar Ruiz (Colombia)
640,2002,25 June 2002,20:30,Germany,South Korea,1,0,Ballack  75',,0,0,0,0,Seoul World Cup Stadium, Seoul,"65,256",Urs Meier (Switzerland)
641,2002,26 June 2002,20:30,Brazil,Turkey,1,0,Ronaldo  49',,0,0,0,0,Saitama Stadium, Saitama,"61,058",Kim Milton Nielsen (Denmark)
642,2002,29 June 2002,20:00,South Korea,Turkey,2,3,Lee Eul-yong  9'Song Chong-gug  90+3',"Şükür  1'İlhan  13', 32'",0,0,0,0,Daegu World Cup Stadium, Daegu,"63,483",Saad Mane (Kuwait)
643,2002,30 June 2002,20:00,Germany,Brazil,0,2,,"Ronaldo  67', 79'",0,0,0,0,International Stadium Yokohama, Yokohama,"69,029",Pierluigi Collina (Italy)
644,2006,9 June 2006,18:00,Germany,Costa Rica,4,2,"
Lahm  6'
Klose  17', 61'
Frings  87'","
Wanchope  12', 73'",0,0,0,0,FIFA World Cup Stadium, Munich,"66,000",Horacio Elizondo (Argentina)
645,2006,9 June 2006,21:00,Poland,Ecuador,0,2,,"
C. Tenorio  24'
Delgado  80'",0,0,0,0,RheinEnergieStadion, Cologne,"52,000",Toru Kamikawa (Japan)
646,2006,14 June 2006,21:00,Germany,Poland,1,0,"
Neuville  90+1'",,0,0,0,0,Westfalenstadion, Dortmund,"65,000",Luis Medina Cantalejo (Spain)
647,2006,15 June 2006,15:00,Ecuador,Costa Rica,3,0,"
C. Tenorio  8'
Delgado  54'
Kaviedes  90+2'",,0,0,0,0,Volksparkstadion, Hamburg,"50,000",Coffi Codjia (Benin)
648,2006,20 June 2006,16:00,Ecuador,Germany,0,3,,"
Klose  4', 44'
Podolski  57'",0,0,0,0,Olympiastadion, Berlin,"72,000",Valentin Ivanov (Russia)
649,2006,20 June 2006,16:00,Costa Rica,Poland,1,2,"
Gómez  25'","
Bosacki  33', 65'",0,0,0,0,Niedersachsenstadion, Hanover,"43,000",Shamsul Maidin (Singapore)
650,2006,10 June 2006,15:00,England,Paraguay,1,0,"
Gamarra  4' (o.g.)",,0,0,0,0,Waldstadion, Frankfurt,"48,000",Marco Rodríguez (Mexico)
651,2006,10 June 2006,18:00,Trinidad and Tobago,Sweden,0,0,,,0,0,0,0,Westfalenstadion, Dortmund,"62,959",Shamsul Maidin (Singapore)
652,2006,15 June 2006,18:00,England,Trinidad and Tobago,2,0,"
Crouch  83'
Gerrard  90+1'",,0,0,0,0,Frankenstadion, Nuremberg,"41,000",Toru Kamikawa (Japan)
653,2006,15 June 2006,21:00,Sweden,Paraguay,1,0,"
Ljungberg  89'",,0,0,0,0,Olympiastadion, Berlin,"72,000",Ľuboš Micheľ (Slovakia)
654,2006,20 June 2006,21:00,Sweden,England,2,2,"
Allbäck  51'
Larsson  90'","
J. Cole  34'
Gerrard  85'",0,0,0,0,RheinEnergieStadion, Cologne,"45,000",Massimo Busacca (Switzerland)
655,2006,20 June 2006,21:00,Paraguay,Trinidad and Tobago,2,0,"
Sancho  25' (o.g.)
Cuevas  86'",,0,0,0,0,Fritz-Walter-Stadion, Kaiserslautern,"46,000",Roberto Rosetti (Italy)
656,2006,10 June 2006,21:00,Argentina,Ivory Coast,2,1,"
Crespo  24'
Saviola  38'","
Drogba  82'",0,0,0,0,Volksparkstadion, Hamburg,"49,480",Frank De Bleeckere (Belgium)
657,2006,11 June 2006,15:00,Serbia and Montenegro,Netherlands,0,1,,"
Robben  18'",0,0,0,0,Zentralstadion, Leipzig,"43,000",Markus Merk (Germany)
658,2006,16 June 2006,15:00,Argentina,Serbia and Montenegro,6,0,"
Rodríguez  6', 41'
Cambiasso  31'
Crespo  78'
Tevez  84'
Messi  88'",,0,0,0,0,Arena AufSchalke, Gelsenkirchen,"52,000",Roberto Rosetti (Italy)
659,2006,16 June 2006,18:00,Netherlands,Ivory Coast,2,1,"
Van Persie  23'
Van Nistelrooy  27'","
B. Koné  38'",0,0,0,0,Gottlieb-Daimler-Stadion, Stuttgart,"52,000",Óscar Ruiz (Colombia)
660,2006,21 June 2006,21:00,Netherlands,Argentina,0,0,,,0,0,0,0,Waldstadion, Frankfurt,"48,000",Luis Medina Cantalejo (Spain)
661,2006,21 June 2006,21:00,Ivory Coast,Serbia and Montenegro,3,2,"
Dindane  37' (pen.), 67'
Kalou  86' (pen.)","
Žigić  10'
Ilić  20'",0,0,0,0,FIFA World Cup Stadium, Munich,"66,000",Marco Rodríguez (Mexico)
662,2006,11 June 2006,18:00,Mexico,Iran,3,1,"
Bravo  28', 76'
Sinha  79'","
Golmohammadi  36'",0,0,0,0,Frankenstadion, Nuremberg,"41,000",Roberto Rosetti (Italy)
663,2006,11 June 2006,21:00,Angola,Portugal,0,1,,"
Pauleta  4'",0,0,0,0,RheinEnergieStadion, Cologne,"45,000",Jorge Larrionda (Uruguay)
664,2006,16 June 2006,21:00,Mexico,Angola,0,0,,,0,0,0,0,Niedersachsenstadion, Hanover,"43,000",Shamsul Maidin (Singapore)
665,2006,17 June 2006,15:00,Portugal,Iran,2,0,"
Deco  63'
Ronaldo  80' (pen.)",,0,0,0,0,Waldstadion, Frankfurt,"48,000",Éric Poulat (France)
666,2006,21 June 2006,16:00,Portugal,Mexico,2,1,"
Maniche  6'
Simão  24' (pen.)","
Fonseca  29'",0,0,0,0,Arena AufSchalke, Gelsenkirchen,"52,000",Ľuboš Micheľ (Slovakia)
667,2006,21 June 2006,16:00,Iran,Angola,1,1,"
Bakhtiarizadeh  75'","
Flávio  60'",0,0,0,0,Zentralstadion, Leipzig,"38,000",Mark Shield (Australia)
668,2006,12 June 2006,18:00,United States,Czech Republic,0,3,,"
Koller  5'
Rosický  36', 76'",0,0,0,0,Arena AufSchalke, Gelsenkirchen,"52,000",Carlos Amarilla (Paraguay)
669,2006,12 June 2006,21:00,Italy,Ghana,2,0,"
Pirlo  40'
Iaquinta  83'",,0,0,0,0,Niedersachsenstadion, Hanover,"43,000",Carlos Simon (Brazil)
670,2006,17 June 2006,18:00,Czech Republic,Ghana,0,2,,"
Gyan  2'
Muntari  82'",0,0,0,0,RheinEnergieStadion, Cologne,"45,000",Horacio Elizondo (Argentina)
671,2006,17 June 2006,21:00,Italy,United States,1,1,"
Gilardino  22'","
Zaccardo  27' (o.g.)",0,0,0,0,Fritz-Walter-Stadion, Kaiserslautern,"46,000",Jorge Larrionda (Uruguay)
672,2006,22 June 2006,16:00,Czech Republic,Italy,0,2,,"
Materazzi  26'
Inzaghi  87'",0,0,0,0,Volksparkstadion, Hamburg,"50,000",Benito Archundia (Mexico)
673,2006,22 June 2006,16:00,Ghana,United States,2,1,"
Draman  22'
Appiah  45+2' (pen.)","
Dempsey  43'",0,0,0,0,Frankenstadion, Nuremberg,"41,000",Markus Merk (Germany)
674,2006,12 June 2006,15:00,Australia,Japan,3,1,"
Cahill  84', 89'
Aloisi  90+2'","
Nakamura  26'",0,0,0,0,Fritz-Walter-Stadion, Kaiserslautern,"46,000",Essam Abd El Fatah (Egypt)
675,2006,13 June 2006,21:00,Brazil,Croatia,1,0,"
Kaká  44'",,0,0,0,0,Olympiastadion, Berlin,"72,000",Benito Archundia (Mexico)
676,2006,18 June 2006,15:00,Japan,Croatia,0,0,,,0,0,0,0,Frankenstadion, Nuremberg,"41,000",Frank De Bleeckere (Belgium)
677,2006,18 June 2006,18:00,Brazil,Australia,2,0,"
Adriano  49'
Fred  90'",,0,0,0,0,FIFA World Cup Stadium, Munich,"66,000",Markus Merk (Germany)
678,2006,22 June 2006,21:00,Japan,Brazil,1,4,"
Tamada  34'","
Ronaldo  45+1', 81'
Juninho  53'
Gilberto  59'",0,0,0,0,Westfalenstadion, Dortmund,"65,000",Éric Poulat (France)
679,2006,22 June 2006,21:00,Croatia,Australia,2,2,"
Srna  2'
N. Kovač  56'","
Moore  38' (pen.)
Kewell  79'",0,0,0,0,Gottlieb-Daimler-Stadion, Stuttgart,"52,000",Graham Poll (England)
680,2006,13 June 2006,15:00,South Korea,Togo,2,1,"
Lee Chun-soo  54'
Ahn Jung-hwan  72'","
Kader  31'",0,0,0,0,Waldstadion, Frankfurt,"48,000",Graham Poll (England)
681,2006,13 June 2006,18:00,France,Switzerland,0,0,,,0,0,0,0,Gottlieb-Daimler-Stadion, Stuttgart,"52,000",Valentin Ivanov (Russia)
682,2006,18 June 2006,21:00,France,South Korea,1,1,"
Henry  9'","
Park Ji-sung  81'",0,0,0,0,Zentralstadion, Leipzig,"43,000",Benito Archundia (Mexico)
683,2006,19 June 2006,15:00,Togo,Switzerland,0,2,,"
Frei  16'
Barnetta  88'",0,0,0,0,Westfalenstadion, Dortmund,"65,000",Carlos Amarilla (Paraguay)
684,2006,23 June 2006,21:00,Togo,France,0,2,,"
Vieira  55'
Henry  61'",0,0,0,0,RheinEnergieStadion, Cologne,"45,000",Jorge Larrionda (Uruguay)
685,2006,23 June 2006,21:00,Switzerland,South Korea,2,0,"
Senderos  23'
Frei  77'",,0,0,0,0,Niedersachsenstadion, Hanover,"43,000",Horacio Elizondo (Argentina)
686,2006,14 June 2006,15:00,Spain,Ukraine,4,0,"
Alonso  13'
Villa  17', 48' (pen.)
Torres  81'",,0,0,0,0,Zentralstadion, Leipzig,"43,000",Massimo Busacca (Switzerland)
687,2006,14 June 2006,18:00,Tunisia,Saudi Arabia,2,2,"
Jaziri  23'
Jaïdi  90+2'","
Al-Qahtani  57'
Al-Jaber  84'",0,0,0,0,FIFA World Cup Stadium, Munich,"66,000",Mark Shield (Australia)
688,2006,19 June 2006,18:00,Saudi Arabia,Ukraine,0,4,,"
Rusol  4'
Rebrov  36'
Shevchenko  46'
Kalynychenko  84'",0,0,0,0,Volksparkstadion, Hamburg,"50,000",Graham Poll (England)
689,2006,19 June 2006,21:00,Spain,Tunisia,3,1,"
Raúl  71'
Torres  76', 90+1' (pen.)","
Mnari  8'",0,0,0,0,Gottlieb-Daimler-Stadion, Stuttgart,"52,000",Carlos Simon (Brazil)
690,2006,23 June 2006,16:00,Saudi Arabia,Spain,0,1,,"
Juanito  36'",0,0,0,0,Fritz-Walter-Stadion, Kaiserslautern,"46,000",Coffi Codjia (Benin)
691,2006,23 June 2006,16:00,Ukraine,Tunisia,1,0,"
Shevchenko  70' (pen.)",,0,0,0,0,Olympiastadion, Berlin,"72,000",Carlos Amarilla (Paraguay)
692,2006,24 June 2006,17:00,Germany,Sweden,2,0,"
Podolski  4', 12'",,0,0,0,0,FIFA World Cup Stadium, Munich,"66,000",Carlos Simon (Brazil)
693,2006,24 June 2006,21:00,Argentina,Mexico,2,1,"
Crespo  10'
Rodríguez  98'","
Márquez  6'",1,0,0,0,Zentralstadion, Leipzig,"43,000",Massimo Busacca (Switzerland)
694,2006,25 June 2006,17:00,England,Ecuador,1,0,"
Beckham  60'",,0,0,0,0,Gottlieb-Daimler-Stadion, Stuttgart,"52,000",Frank De Bleeckere (Belgium)
695,2006,25 June 2006,21:00,Portugal,Netherlands,1,0,"
Maniche  23'",,0,0,0,0,Frankenstadion, Nuremberg,"41,000",Valentin Ivanov (Russia)
696,2006,26 June 2006,17:00,Italy,Australia,1,0,"
Totti  90+5' (pen.)",,0,0,0,0,Fritz-Walter-Stadion, Kaiserslautern,"46,000",Luis Medina Cantalejo (Spain)
697,2006,26 June 2006,21:00,Switzerland,Ukraine,0,0,,,1,1,0,3,RheinEnergieStadion, Cologne,"45,000",Benito Archundia (Mexico)
698,2006,27 June 2006,17:00,Brazil,Ghana,3,0,"
Ronaldo  5'
Adriano  45+1'
Zé Roberto  84'",,0,0,0,0,Westfalenstadion, Dortmund,"65,000",Ľuboš Micheľ (Slovakia)
699,2006,27 June 2006,21:00,Spain,France,1,3,"
Villa  28' (pen.)","
Ribéry  41'
Vieira  83'
Zidane  90+2'",0,0,0,0,Niedersachsenstadion, Hanover,"43,000",Roberto Rosetti (Italy)
